date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:13:02	109029/109029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:12:47%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3924_1000px-836x522.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3924_1000px-836x522.jpg	(from https://samandsounds.com/photos/)
10:13:03	328885/328885	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:09:42%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-4234_1000px.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-4234_1000px.jpg	(from https://samandsounds.com/photos/)
10:13:06	249557/249557	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:09:36%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3898_1000px.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3898_1000px.jpg	(from https://samandsounds.com/photos/)
10:13:06	127415/127415	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:16:13%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3898_1000px-836x522.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3898_1000px-836x522.jpg	(from https://samandsounds.com/photos/)
10:13:07	128120/128120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:12:48%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3871_1000px-836x522.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3871_1000px-836x522.jpg	(from https://samandsounds.com/photos/)
10:13:08	3665/3665	---M--	200	added ('OK')	application/json	etag:%22171-1608781965;;;%22	https://samandsounds.com/wp-json/wp/v2/posts/663	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/wp/v2/posts/663.json	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:08	251595/251595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:09:29%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3871_1000px.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3871_1000px.jpg	(from https://samandsounds.com/photos/)
10:13:09	212646/212646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2015:09:38%20GMT	https://samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3924_1000px.jpg	C:/My%20Web%20Sites/sam/samandsounds.com/wp-content/uploads/2020/07/SAS_20July2020-3924_1000px.jpg	(from https://samandsounds.com/photos/)
10:13:09	3611/3611	---M-Z	200	added ('OK')	application/rss+xml	etag:%22355bc11260d02c14cc33a3805f5d54d2%22	https://samandsounds.com/addicted-to-you-sam-and-sounds/feed/	C:/My%20Web%20Sites/sam/samandsounds.com/addicted-to-you-sam-and-sounds/feed/index.html	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:09	2389/2389	---M--	200	added ('OK')	application/json	etag:%22172-1608781966;;;%22	https://samandsounds.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsamandsounds.com%2Faddicted-to-you-sam-and-sounds%2F	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/oembed/1.0/embedfea1.json	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2004:43:10%20GMT	https://samandsounds.com/?p=663	C:/My%20Web%20Sites/sam/samandsounds.com/indexb1f0.html	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:10	2484/2484	---M-Z	200	added ('OK')	text/xml	etag:%22173-1608781967;gz%22	https://samandsounds.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsamandsounds.com%2Faddicted-to-you-sam-and-sounds%2F&format=xml	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/oembed/1.0/embed7495	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:11	3035/3035	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2023:51:03%20GMT	https://samandsounds.com/wp-includes/js/comment-reply.min.js?ver=5.5.3	C:/My%20Web%20Sites/sam/samandsounds.com/wp-includes/js/comment-reply.min5697.js	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:12	22506/22506	---M-Z	200	added ('OK')	text/html	etag:%2228-1608345693;gz%22	https://samandsounds.com/category/addicted-to-you/	C:/My%20Web%20Sites/sam/samandsounds.com/category/addicted-to-you/index.html	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:12	26985/26985	---M-Z	200	added ('OK')	text/html	etag:%2285-1608433552;gz%22	https://samandsounds.com/addicted-to-you-sam-and-sounds/?replytocom=31	C:/My%20Web%20Sites/sam/samandsounds.com/addicted-to-you-sam-and-sounds/indexec27.html	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:12	26985/26985	---M-Z	200	added ('OK')	text/html	etag:%2286-1608433554;gz%22	https://samandsounds.com/addicted-to-you-sam-and-sounds/?replytocom=32	C:/My%20Web%20Sites/sam/samandsounds.com/addicted-to-you-sam-and-sounds/indexdefb.html	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:12	2335/2335	---M--	200	added ('OK')	application/json	etag:%22174-1608781968;;;%22	https://samandsounds.com/wp-json/wp/v2/pages/650	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/wp/v2/pages/650.json	(from https://samandsounds.com/newsletter/)
10:13:13	26985/26985	---M-Z	200	added ('OK')	text/html	etag:%2284-1608433544;gz%22	https://samandsounds.com/addicted-to-you-sam-and-sounds/?replytocom=33	C:/My%20Web%20Sites/sam/samandsounds.com/addicted-to-you-sam-and-sounds/index6d69.html	(from https://samandsounds.com/addicted-to-you-sam-and-sounds/)
10:13:13	2265/2265	---M--	200	added ('OK')	application/json	etag:%22175-1608781969;;;%22	https://samandsounds.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsamandsounds.com%2Fnewsletter%2F	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/oembed/1.0/embed2327.json	(from https://samandsounds.com/newsletter/)
10:13:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2004:43:14%20GMT	https://samandsounds.com/?p=650	C:/My%20Web%20Sites/sam/samandsounds.com/indexf034.html	(from https://samandsounds.com/newsletter/)
10:13:13	2357/2357	---M-Z	200	added ('OK')	text/xml	etag:%22176-1608781969;gz%22	https://samandsounds.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsamandsounds.com%2Fnewsletter%2F&format=xml	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/oembed/1.0/embed41b1	(from https://samandsounds.com/newsletter/)
10:13:14	4969/4969	---M--	200	added ('OK')	application/json	etag:%22177-1608781970;;;%22	https://samandsounds.com/wp-json/wp/v2/pages/72	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/wp/v2/pages/72.json	(from https://samandsounds.com/contact/)
10:13:14	2250/2250	---M--	200	added ('OK')	application/json	etag:%22178-1608781971;;;%22	https://samandsounds.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsamandsounds.com%2Fcontact%2F	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/oembed/1.0/embed1243.json	(from https://samandsounds.com/contact/)
10:13:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2004:43:15%20GMT	https://samandsounds.com/?p=72	C:/My%20Web%20Sites/sam/samandsounds.com/indexae74.html	(from https://samandsounds.com/contact/)
10:13:15	2342/2342	---M-Z	200	added ('OK')	text/xml	etag:%22179-1608781971;gz%22	https://samandsounds.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsamandsounds.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/sam/samandsounds.com/wp-json/oembed/1.0/embed3d09	(from https://samandsounds.com/contact/)
10:13:15	220/220	---M-Z	200	added ('OK')	text/plain	date:Tue,%2022%20Dec%202020%2004:24:23%20GMT	https://www.instagram.com/robots.txt		(from https://samandsounds.com/)
